731,5,37,4,3
732,87,38,4,0
733,94,29,4,2
734,98,77,5,1
735,87,54,4,0
736,80,19,1,0
737,54,55,0,1
738,7,41,5,3
739,71,75,1,1
740,33,23,1,1
741,15,13,4,1
742,60,29,1,0
743,41,90,5,0
744,58,39,4,3
745,19,77,3,3
746,45,67,2,1
747,61,94,2,1
748,4,37,2,0
749,96,6,4,2
750,86,67,3,1
751,89,86,5,3
752,100,19,2,3
753,94,46,3,3
754,86,7,2,0
755,39,31,2,4
756,9,39,5,3
757,78,51,4,0
758,33,12,2,5
759,61,87,1,5
760,47,85,0,5
761,65,90,2,5
762,51,76,5,3
763,73,19,0,5
764,55,28,1,3
765,6,75,3,5
766,50,59,2,4
767,85,70,3,0
768,93,92,1,2
769,95,60,2,1
770,17,43,4,5
771,12,62,2,0
772,30,30,1,1
773,14,91,4,3
774,60,69,5,3
775,7,82,5,4
776,46,95,0,2
777,44,45,5,0
778,29,64,5,3
779,60,51,2,0
780,60,67,4,1
781,10,56,3,5
782,16,46,0,5
783,48,44,0,5
784,78,30,2,4
785,85,48,2,1
786,88,65,3,1
787,64,60,2,0
788,51,4,1,5
789,79,57,3,3
790,90,45,1,2
791,75,99,5,1
792,29,97,2,4
793,89,49,0,4
794,15,84,1,3
795,38,71,0,2
796,24,30,0,3
797,16,76,2,0
798,74,15,2,0
799,0,97,5,3
800,1,43,1,4
801,25,26,0,0
802,73,71,0,5
803,96,5,4,2
804,33,6,1,5
805,78,94,0,5
806,63,69,4,5
807,87,14,1,2
808,13,35,2,1
809,88,57,5,2
810,56,51,5,3
811,47,37,2,0
812,48,30,0,2
813,15,20,3,1
814,16,38,2,1
815,75,27,5,3
816,80,28,5,0
817,28,86,2,0
818,89,76,4,4
819,15,7,1,0
820,4,16,4,2
821,47,65,5,1
822,45,28,1,0
823,70,2,4,3
824,22,85,4,0
825,63,10,4,3
826,60,2,2,1
827,39,66,2,0
828,75,34,2,4
829,3,41,0,5
830,43,54,5,5
831,86,96,5,0
832,6,27,2,5
833,7,89,4,0
834,28,16,3,0
835,60,48,1,5
836,78,26,5,3
837,11,60,1,5
838,47,65,1,1
839,9,91,3,2
840,7,24,5,0
841,46,7,1,5
842,76,52,1,2
843,17,53,4,4
844,37,85,3,0
845,14,30,4,4
846,61,5,1,5
847,30,88,2,5
848,7,66,1,3
849,10,24,0,2
850,47,22,1,2
851,11,64,2,1
852,90,71,1,4
853,53,8,3,5
854,47,38,5,2
855,11,12,2,2
856,54,52,0,3
857,50,53,2,2
858,87,19,1,4
859,15,72,1,1
860,30,74,4,4
861,61,96,3,2
862,91,81,3,3
863,7,81,2,4
864,13,38,1,4
865,80,84,2,1
866,80,22,0,4
867,16,21,1,4
868,100,51,4,1
869,11,40,3,4
870,45,40,0,1
871,25,100,1,3
872,7,74,5,3
873,99,45,1,4
874,92,15,3,0
875,57,10,0,2
876,6,99,5,0
877,67,75,0,5
878,59,10,0,5
879,74,46,0,1
880,16,16,2,5
881,84,91,2,5
882,67,1,5,1
883,64,93,4,0
884,76,57,1,2
885,98,7,1,2
886,47,89,4,4
887,3,44,0,4
888,60,50,3,3
889,48,94,0,0
890,9,85,5,1
891,30,22,0,2
892,96,51,4,4
893,85,91,3,4
894,33,78,1,0
895,91,62,1,4
896,43,36,0,1
897,62,46,4,5
898,55,60,0,0
899,15,95,0,4
900,67,18,3,4
901,88,57,2,2
902,82,68,5,5
903,91,37,4,1
904,1,29,5,5
905,11,85,4,4
906,91,65,1,3
907,48,83,2,1
908,88,16,5,5
909,13,49,3,1
910,69,16,0,1
911,1,18,3,0
912,32,76,3,2
913,7,58,2,5
914,30,24,3,3
915,93,75,5,5
916,43,84,2,1
917,3,10,3,3
918,44,43,5,5
919,88,12,5,5
920,36,4,1,0
921,5,100,5,3
922,35,2,2,2
923,6,65,3,3
924,83,35,1,1
925,88,30,0,1
926,80,88,1,3
927,8,90,0,2
928,17,48,3,4
929,47,94,1,3
930,73,82,2,5
931,62,85,1,3
932,33,45,0,3
933,84,12,3,1
934,73,74,2,1
935,2,67,4,1
936,26,92,3,5
937,83,77,4,4
938,1,94,5,5
939,66,10,0,3
940,60,75,3,4
941,99,31,5,0
942,8,33,5,3
943,20,82,3,0
944,35,29,0,0
945,58,63,2,3
946,68,10,3,3
947,8,22,1,1
948,87,51,1,2
949,13,26,3,2
950,58,48,3,5
951,25,63,4,2
952,91,99,4,5
953,52,47,2,5
954,42,41,4,4
955,27,58,3,0
956,52,65,0,3
957,88,15,0,3
958,51,11,2,3
959,43,31,4,3
960,96,93,1,2
961,55,14,2,0
962,31,0,3,4
963,86,71,0,1
964,87,68,4,2
965,8,72,4,3
966,76,76,3,0
967,18,73,5,2
968,30,58,3,3
969,41,25,0,3
970,15,31,1,4
971,91,95,3,5
972,28,69,3,4
973,90,56,1,1
974,100,93,0,1
975,55,9,2,5
976,94,26,2,1
977,61,42,0,3
978,19,19,0,1
979,62,65,0,2
980,79,48,2,1
981,23,10,4,2
982,58,7,2,4
983,72,73,0,3
984,25,22,0,3
985,90,73,1,0
986,98,65,3,4
987,95,16,0,0
988,73,83,1,4
989,3,74,2,0
990,8,26,2,3
991,74,45,0,2
992,56,57,2,4
993,17,14,2,3
994,87,19,1,2
995,17,61,0,3
996,70,32,0,0
997,98,32,0,4
998,22,21,5,3
999,25,61,1,1
1000,9,34,2,4
1001,64,86,1,5
1002,11,24,2,3
1003,55,55,0,2
1004,33,85,1,0
1005,45,94,3,3
1006,82,73,3,3
1007,83,39,5,0
1008,38,54,0,5
1009,85,68,4,0
1010,86,26,0,3
1011,77,31,1,3
1012,16,61,2,1
1013,22,70,0,4
1014,48,31,4,0
1015,59,72,0,5
1016,87,97,1,2
1017,5,70,0,4
1018,7,93,3,3
1019,94,98,3,4
1020,48,98,5,5
1021,98,53,2,0
1022,33,22,5,4
1023,25,37,0,4
1024,90,37,3,5
1025,17,29,0,0
1026,11,75,5,0
1027,70,61,2,0
1028,69,25,0,2
1029,16,52,3,1
1030,97,27,5,5
1031,64,16,4,1
1032,68,17,3,4
1033,70,0,0,1
1034,67,83,2,2
1035,16,55,2,4
1036,97,59,2,4
1037,57,89,2,4
1038,54,1,4,1
1039,47,91,4,1
1040,44,17,3,0
1041,61,28,4,0
1042,5,50,1,2
1043,53,21,1,4
1044,7,4,0,2
1045,60,57,4,0
1046,79,20,4,2
1047,66,69,5,2
1048,49,51,0,3
1049,62,18,5,2
1050,71,74,2,0
1051,67,41,1,0
1052,36,69,1,4
1053,100,52,5,3
1054,12,10,1,3
1055,60,89,5,0
1056,68,59,0,0
1057,68,17,5,0
1058,48,66,4,5
1059,77,49,4,1
1060,28,94,4,4
1061,56,18,0,0
1062,13,49,4,2
1063,97,91,5,3
1064,69,66,3,1
1065,54,78,3,1
1066,41,74,1,1
1067,10,18,1,0
1068,2,88,2,1
1069,39,16,2,0
1070,13,61,4,1
1071,16,71,1,3
1072,39,78,3,1
1073,64,35,4,0
1074,1,70,3,5
1075,50,82,1,5
1076,2,44,0,1
1077,62,86,5,4
1078,78,97,3,5
1079,23,35,5,1
1080,29,55,2,0
1081,50,56,2,4
1082,37,59,4,1
1083,26,8,4,0
1084,21,23,0,0
1085,33,29,1,4
1086,92,22,0,3
1087,89,90,2,2
1088,2,24,1,2
1089,99,46,3,2
1090,19,36,5,5
1091,61,65,5,1
1092,28,21,3,0
1093,66,19,0,5
1094,56,16,3,0
1095,99,86,2,3
1096,27,95,0,5
1097,45,72,5,1
1098,2,2,4,2
1099,14,65,1,4
1100,20,43,5,1
1101,65,91,2,1
1102,87,83,1,1
1103,65,5,3,3
1104,34,16,3,4
1105,3,51,3,3
1106,24,63,5,1
1107,8,46,1,1
1108,6,46,5,2
1109,28,77,1,1
1110,8,61,3,4
1111,1,46,0,1
1112,3,7,0,2
1113,8,24,0,5
1114,54,80,3,0
1115,57,72,5,1
1116,2,23,5,3
1117,11,50,3,4
1118,85,44,3,4
1119,85,69,5,0
1120,25,4,3,3
1121,96,40,3,1
1122,62,17,4,2
1123,97,16,0,5
1124,44,68,3,3
1125,90,98,0,0
1126,27,16,5,4
1127,97,49,0,0
1128,69,83,3,3
1129,86,99,5,5
1130,16,77,2,5
1131,8,77,2,1
1132,79,19,4,2
1133,95,29,2,0
1134,88,40,4,2
1135,24,11,2,1
1136,61,88,4,4
1137,3,30,4,1
1138,45,7,1,5
1139,48,60,2,4
1140,77,21,1,4
1141,75,18,0,5
1142,99,55,5,1
1143,99,29,3,3
1144,78,42,3,1
1145,33,23,2,3
1146,75,30,1,1
1147,77,72,5,1
1148,47,55,2,1
1149,70,32,4,0
1150,15,74,0,4
1151,46,60,0,1
1152,9,59,4,1
1153,36,79,5,4
1154,43,79,1,0
1155,73,36,5,5
1156,24,56,0,4
1157,23,10,3,0
1158,8,1,2,5
1159,67,86,4,4
1160,82,50,3,3
1161,9,14,1,0
1162,84,77,5,5
1163,60,99,1,0
1164,43,68,0,2
1165,0,96,2,0
1166,18,24,5,2
1167,72,32,3,4
1168,66,48,0,3
1169,62,79,0,3
1170,65,38,4,0
1171,7,57,4,5
1172,19,9,2,3
1173,46,30,5,4
1174,31,27,2,2
1175,87,55,3,4
1176,79,59,2,4
1177,83,59,5,3
1178,95,45,2,5
1179,18,20,5,3
1180,42,0,3,1
1181,90,22,4,2
1182,46,4,5,1
1183,8,64,1,5
1184,88,20,2,5
1185,30,90,3,5
1186,5,54,1,3
1187,67,98,3,5
1188,58,43,4,3
1189,5,51,1,0
1190,25,90,4,2
1191,74,35,1,1
1192,23,30,3,5
1193,77,38,0,4
1194,42,92,4,1
1195,33,47,0,0
1196,25,84,5,4
1197,8,39,3,3
1198,64,97,5,2
1199,29,40,3,4
1200,96,15,4,2
1201,85,51,4,1
1202,93,68,3,1
1203,11,83,4,0
1204,82,55,2,4
1205,7,88,0,5
1206,24,91,4,3
1207,7,76,1,5
1208,72,11,2,0
1209,44,47,4,4
1210,86,40,0,0
1211,69,22,1,4
1212,0,58,1,1
1213,66,15,2,2
1214,94,87,5,5
1215,54,91,3,5
1216,19,49,5,5
1217,4,17,1,3
1218,3,80,1,1
1219,17,15,2,5
1220,72,2,5,0
1221,75,12,1,4
1222,69,7,1,5
1223,76,14,5,4
1224,71,80,4,4
1225,89,72,0,0
1226,62,8,5,5
1227,35,60,1,4
1228,66,9,0,3
1229,26,33,1,4
1230,50,85,3,4
1231,52,80,0,3
1232,66,38,2,5
1233,57,34,4,3
1234,9,4,4,2
1235,48,0,4,3
1236,7,72,5,0
1237,54,77,5,4
1238,68,39,1,4
1239,99,65,0,4
1240,76,68,0,2
1241,61,25,4,5
1242,34,22,1,2
1243,50,45,2,1
1244,93,21,5,0
1245,79,46,4,4
1246,75,99,4,4
1247,81,99,2,4
1248,62,29,1,1
1249,64,67,0,5
1250,66,65,2,1
1251,0,30,2,3
1252,1,60,1,5
1253,47,97,0,0
1254,94,15,5,2
1255,2,45,3,5
1256,24,100,0,5
1257,30,35,5,5
1258,98,92,3,3
1259,60,42,4,4
1260,77,45,4,2
1261,27,24,0,2
1262,76,84,4,5
1263,15,34,1,1
1264,91,52,1,4
1265,37,48,4,2
1266,21,90,5,0
1267,8,0,5,0
1268,48,91,0,4
1269,17,26,2,2
1270,48,60,4,3
1271,28,31,0,2
1272,4,54,3,4
1273,87,6,5,0
1274,63,39,0,5
1275,91,25,5,0
1276,60,79,5,4
1277,59,14,4,2
1278,85,31,5,2
1279,83,100,1,3
1280,15,37,2,0
1281,1,66,1,1
1282,55,79,4,1
1283,97,87,3,1
1284,65,61,1,0
1285,74,40,1,1
1286,13,7,4,5
1287,32,77,1,2
1288,48,58,5,5
1289,94,27,1,4
1290,33,16,2,2
1291,69,28,2,2
1292,32,6,1,2
1293,97,28,1,1
1294,16,44,5,5
1295,25,62,1,5
1296,91,4,4,4
1297,78,70,3,5
1298,48,7,2,4
1299,26,75,2,0
1300,73,95,4,1
1301,22,50,4,2
1302,30,23,3,5
1303,50,48,1,0
1304,17,69,2,3
1305,58,19,1,1
1306,48,23,2,2
1307,95,78,1,0
1308,11,84,0,3
1309,15,34,3,1
1310,80,53,3,1
1311,3,46,4,0
1312,34,89,0,2
1313,20,61,0,5
1314,73,28,0,2
1315,56,4,4,3
1316,83,44,5,0
1317,97,48,0,3
1318,36,76,1,2
1319,23,53,0,2
1320,41,52,2,0
1321,86,46,3,1
1322,77,14,4,3
1323,84,49,3,4
1324,89,3,2,3
1325,0,96,0,4
1326,31,31,2,4
1327,48,87,3,3
1328,55,0,1,4
1329,38,58,4,4
1330,42,54,5,3
1331,82,66,4,3
1332,7,15,1,4
1333,18,33,4,5
1334,53,18,5,2
1335,62,100,0,4
1336,44,92,2,4
1337,28,71,2,0
1338,23,70,1,0
1339,33,33,3,0
1340,59,66,2,4
1341,98,69,1,1
1342,89,9,1,5
1343,42,60,5,3
1344,41,56,5,2
1345,62,21,1,1
1346,85,96,3,3
1347,91,61,5,0
1348,61,33,5,5
1349,41,98,4,5
1350,58,92,3,1
1351,92,52,1,5
1352,18,71,2,2
1353,8,78,0,5
1354,23,88,4,5
1355,60,83,2,4
1356,90,17,1,3
1357,26,7,2,4
1358,59,93,3,0
1359,93,63,3,0
1360,77,78,0,1
1361,27,31,2,4
1362,66,2,4,4
