109,97,37,5,4
110,12,89,1,3
111,98,9,5,3
112,49,34,1,0
113,19,7,5,2
114,89,81,3,1
115,31,95,1,0
116,32,48,0,3
117,25,42,4,1
118,38,5,5,3
119,0,80,5,1
120,12,54,1,0
121,19,100,5,0
122,61,30,2,5
123,84,47,0,1
124,95,67,4,5
125,85,72,2,2
126,92,83,3,5
127,88,7,4,4
128,85,84,5,5
129,25,45,0,5
130,16,64,2,3
131,58,29,1,0
132,74,32,4,0
133,97,44,3,0
134,34,12,2,0
135,86,4,2,5
136,44,12,2,3
137,24,52,0,1
138,89,96,2,5
139,73,96,5,1
140,76,3,3,2
141,51,43,3,3
142,53,18,5,1
143,8,90,5,2
144,20,38,4,4
145,8,29,4,5
146,66,54,5,4
147,50,76,1,4
148,68,85,2,0
149,32,22,3,2
150,5,15,0,2
151,98,22,0,5
152,12,18,4,0
153,44,22,5,2
154,81,83,2,2
155,71,78,4,3
156,17,80,2,4
157,91,83,2,0
158,0,67,4,5
159,31,69,0,5
160,10,35,3,5
161,26,74,4,4
162,41,99,5,1
163,29,58,1,4
164,46,42,4,2
165,33,76,0,2
166,71,33,0,4
167,5,4,4,3
168,8,59,2,2
169,96,72,5,2
170,88,19,3,0
171,23,52,0,5
172,69,63,3,0
173,52,4,5,1
174,76,64,2,2
175,4,53,3,1
176,7,59,2,3
177,89,5,1,2
178,16,47,1,5
179,41,27,2,3
180,100,34,0,2
181,23,65,3,1
182,35,7,2,4
183,55,0,3,4
184,59,0,5,0
185,88,100,0,0
186,5,67,0,3
187,41,19,2,1
188,12,74,5,4
189,65,47,2,4
190,30,47,5,0
191,9,71,5,0
192,18,46,4,2
193,2,74,5,4
194,45,56,0,1
195,12,5,2,4
196,99,46,0,4
197,88,29,5,1
198,64,10,5,4
199,48,74,5,1
200,48,5,4,3
201,96,98,4,4
202,36,55,2,3
203,10,96,1,0
204,37,86,4,5
205,96,6,0,3
206,74,6,1,3
207,68,13,4,0
208,94,51,1,1
209,69,16,2,5
210,86,45,0,1
211,45,64,5,0
212,27,68,3,1
213,83,64,5,5
214,45,4,0,2
215,18,88,0,4
216,69,14,3,0
217,49,4,3,2
218,81,78,5,3
219,74,85,4,2
220,74,61,0,1
221,71,41,0,0
222,79,90,0,2
223,57,99,0,0
224,95,34,2,3
225,47,74,0,4
226,40,65,5,3
227,57,4,4,2
228,37,45,2,5
229,21,71,5,2
230,56,82,3,4
231,66,87,4,0
232,7,58,1,0
233,60,76,5,5
234,52,60,0,1
235,100,28,2,2
236,68,61,3,3
237,3,54,2,5
238,64,79,0,0
239,44,47,5,2
240,48,88,3,3
241,12,11,3,2
242,94,18,3,4
243,11,62,3,5
244,61,1,5,3
245,74,95,1,0
246,65,27,1,2
247,73,60,4,3
248,69,62,5,2
249,55,93,0,1
250,15,31,3,5
251,16,6,2,0
252,74,57,4,0
253,33,73,2,2
254,25,99,2,0
255,29,99,2,1
256,17,48,4,2
257,55,36,0,4
258,38,3,5,5
259,27,76,0,2
260,67,45,2,3
261,16,23,0,3
262,71,97,5,0
263,25,82,2,5
264,16,43,1,1
265,15,79,3,0
266,46,79,3,5
267,56,29,1,0
268,47,91,2,5
269,54,38,3,3
270,44,72,0,2
271,66,62,5,5
272,3,88,1,4
273,15,56,5,1
274,40,90,3,1
275,59,2,0,2
276,97,95,0,2
277,57,47,2,0
278,26,83,2,3
279,40,94,5,2
280,60,80,0,3
281,62,86,0,2
282,58,6,5,4
283,7,52,0,3
284,77,10,5,1
285,14,82,2,2
286,31,63,4,5
287,94,46,2,3
288,30,87,5,2
289,46,65,2,1
290,72,43,2,0
291,3,97,4,1
292,17,60,2,3
293,36,18,1,4
294,24,79,5,2
295,16,59,4,4
296,45,29,2,0
297,87,100,2,0
298,93,0,3,5
299,30,73,0,4
300,13,12,0,4
301,88,10,4,4
302,5,18,4,5
303,18,97,2,5
304,79,69,4,0
305,78,50,0,0
306,12,66,0,2
307,24,68,1,0
308,65,0,4,0
309,81,73,5,0
310,40,59,4,1
311,30,82,1,1
312,25,78,4,2
313,88,72,5,0
314,98,96,1,0
315,31,27,5,5
316,20,84,0,5
317,38,63,1,3
318,37,33,5,3
319,4,85,2,5
320,27,16,5,3
321,84,97,3,3
322,45,83,5,5
323,98,33,3,2
324,16,12,1,1
325,82,15,3,1
326,3,37,2,1
327,20,44,2,2
328,68,35,5,0
329,45,29,4,1
330,32,62,0,3
331,7,65,3,0
332,84,95,1,2
333,59,90,0,1
334,59,68,2,2
335,35,41,2,3
336,43,44,4,4
337,13,87,0,3
338,96,96,3,0
339,4,97,5,4
340,97,55,2,1
341,74,34,5,5
342,18,55,0,0
343,56,75,1,5
344,82,78,5,5
345,26,22,1,5
346,32,17,4,2
347,43,50,3,0
348,27,75,5,2
349,52,93,5,5
350,70,59,0,1
351,77,96,0,0
352,42,61,4,1
353,35,15,3,1
354,35,81,5,1
355,92,73,5,1
356,100,60,0,3
357,7,88,3,3
358,71,27,4,4
359,80,93,1,0
360,53,23,3,2
361,30,75,3,3
362,85,8,0,5
363,61,94,5,5
364,33,3,5,3
365,16,4,1,3
366,97,61,2,0
367,43,30,2,5
368,100,66,2,0
369,32,96,0,0
370,21,32,5,3
371,27,49,0,2
372,34,83,3,1
373,54,93,0,2
374,14,84,1,0
375,87,6,5,1
376,31,24,0,3
377,63,30,2,4
378,82,44,3,0
379,65,50,4,1
380,31,94,0,1
381,7,93,1,1
382,4,39,1,2
383,44,54,5,1
384,12,1,3,1
385,97,66,2,4
386,79,72,3,1
387,26,0,4,3
388,22,1,2,5
389,90,80,1,3
390,22,7,3,0
391,28,100,5,0
392,38,72,3,1
393,73,11,2,1
394,92,62,4,5
395,98,81,1,3
396,94,87,2,3
397,6,66,3,2
398,67,38,3,0
399,25,0,4,5
400,12,19,4,1
401,62,81,3,5
402,72,64,3,3
403,57,79,1,0
404,38,66,1,3
405,98,20,0,2
406,88,87,2,1
407,49,74,3,4
408,67,90,2,2
409,84,64,0,5
410,70,13,1,4
411,95,34,2,3
412,36,8,3,0
413,92,13,4,2
414,46,57,3,4
415,4,20,5,0
416,40,50,1,0
417,69,11,4,3
418,70,26,0,3
419,100,57,3,1
420,100,76,0,4
421,92,48,2,5
422,32,9,2,3
423,60,93,1,1
424,14,40,2,0
425,47,33,4,4
426,64,20,3,4
427,29,1,4,4
428,2,54,5,1
429,97,15,4,4
430,1,32,3,5
431,58,7,0,0
432,29,10,5,2
433,78,59,3,4
434,15,5,5,0
435,0,1,3,4
436,86,7,1,1
437,51,61,5,3
438,22,96,5,0
439,70,23,4,3
440,99,100,3,2
441,0,97,4,2
442,71,87,5,3
443,68,43,2,4
444,56,4,0,5
445,27,61,1,1
446,31,98,2,4
447,53,50,0,0
448,74,38,5,4
449,84,73,2,0
450,17,31,0,5
451,60,65,2,3
452,83,32,0,1
453,55,76,5,1
454,12,99,3,0
455,0,8,5,5
456,8,34,4,1
457,42,24,2,4
458,87,34,3,0
459,42,14,5,3
460,21,29,2,1
461,77,81,1,1
462,38,5,4,5
463,87,63,4,3
464,17,77,1,4
465,22,56,4,1
466,59,40,0,1
467,8,78,3,1
468,100,80,0,0
469,27,9,1,2
470,82,90,1,2
471,14,34,4,1
472,73,37,2,1
473,0,67,0,5
474,23,0,4,2
475,91,41,4,4
476,72,6,2,5
477,95,83,5,1
478,71,54,0,0
479,12,37,0,4
480,82,4,3,2
481,61,97,1,5
482,67,73,3,3
483,66,26,3,5
484,3,33,3,1
485,36,89,0,2
486,66,74,3,2
487,38,68,4,4
488,62,53,5,4
489,49,78,1,3
490,16,41,3,1
491,93,46,4,5
492,46,34,4,5
493,56,61,0,4
494,45,34,4,1
495,50,90,0,4
496,39,83,3,1
497,64,84,1,1
498,73,17,2,0
499,71,96,4,5
500,71,45,5,1
501,94,81,5,5
502,75,61,1,1
503,3,52,4,2
504,66,62,2,1
505,53,97,1,0
506,24,2,2,3
507,50,40,1,5
508,89,66,0,2
509,79,56,0,3
510,84,84,3,3
511,76,60,4,4
512,59,65,4,2
513,56,9,4,2
514,35,55,5,2
515,90,2,0,3
516,40,46,4,1
517,3,67,0,1
518,23,87,3,5
519,46,48,1,1
520,93,65,2,3
521,74,21,0,3
522,35,86,1,5
523,37,41,0,1
524,77,91,2,1
525,93,57,3,4
526,16,55,3,4
527,36,65,5,1
528,76,88,1,3
529,25,19,0,5
530,97,47,4,1
531,53,32,1,5
532,0,48,3,1
533,39,48,3,5
534,83,73,3,4
535,10,42,1,0
536,95,36,1,4
537,20,13,0,1
538,99,5,0,4
539,5,88,3,2
540,89,72,4,1
541,9,49,5,5
542,33,82,3,0
543,33,4,4,4
544,56,37,4,5
545,58,67,2,1
546,78,33,5,5
547,25,46,3,1
548,72,82,5,0
549,78,30,5,2
550,95,59,1,4
551,9,53,0,4
552,50,17,1,5
553,30,98,0,2
554,64,52,5,0
555,91,97,5,5
556,44,58,4,2
557,84,1,5,5
558,30,36,1,2
559,3,0,3,4
560,23,79,3,5
561,54,99,4,3
562,94,97,4,3
563,57,76,3,3
564,56,8,4,5
565,33,71,4,4
566,68,53,1,3
567,38,9,1,5
568,75,99,3,5
569,61,12,1,2
570,26,82,1,5
571,63,45,2,1
572,3,50,5,2
573,8,16,3,2
574,81,63,1,5
575,1,95,4,2
576,80,22,4,1
577,100,91,0,3
578,87,55,5,3
579,56,19,3,5
580,59,95,3,5
581,71,7,5,0
582,6,21,4,4
583,42,30,0,4
584,65,72,2,3
585,31,64,1,3
586,4,67,1,5
587,1,5,3,3
588,60,50,5,3
589,25,89,2,1
590,96,51,4,4
591,75,31,0,4
592,5,1,4,3
593,89,85,4,5
594,69,7,4,5
595,47,39,5,5
596,46,6,3,1
597,85,44,0,2
598,82,69,3,5
599,74,61,3,3
600,84,24,1,2
601,5,23,3,5
602,56,26,4,3
603,53,23,2,5
604,98,73,1,4
605,86,21,2,3
606,0,16,4,3
607,90,39,4,4
608,39,83,0,0
609,66,62,3,4
610,85,62,3,1
611,36,65,1,3
612,14,65,4,1
613,57,16,3,4
614,63,78,0,4
615,58,98,2,4
616,0,13,3,5
617,67,25,0,1
618,45,96,1,0
619,43,65,5,1
620,44,42,3,5
621,75,4,1,0
622,58,50,3,3
623,51,51,1,5
624,43,47,0,3
625,67,79,0,4
626,41,9,0,4
627,35,42,2,3
628,70,83,2,2
629,22,26,1,4
630,0,8,1,4
631,31,13,1,3
632,18,4,2,4
633,83,55,3,2
634,94,70,3,3
635,46,6,2,3
636,68,46,5,1
637,31,40,2,2
638,0,98,4,5
639,85,99,0,0
640,52,47,2,2
641,55,68,1,2
642,33,21,3,5
643,33,97,5,0
644,52,70,0,3
645,91,95,3,5
646,72,43,2,1
647,62,68,3,4
648,58,52,0,3
649,71,89,2,4
650,95,3,4,5
651,71,10,3,3
652,98,36,3,0
653,67,93,0,2
654,78,60,3,1
655,44,65,0,3
656,72,17,5,5
657,74,89,0,3
658,8,69,2,0
659,29,8,4,1
660,66,76,2,1
661,54,25,3,5
662,35,27,5,5
663,42,69,5,4
664,14,56,0,4
665,18,15,1,4
666,84,4,3,3
667,49,76,5,3
668,56,9,3,0
669,14,17,1,5
670,60,68,4,1
671,3,73,0,0
672,67,87,1,2
673,61,36,1,3
674,15,83,2,1
675,10,44,2,5
676,94,13,0,1
677,43,35,3,3
678,40,17,4,0
679,68,32,1,3
680,82,30,3,1
681,32,75,4,2
682,85,94,1,5
683,42,2,0,4
684,0,76,2,2
685,48,61,2,0
686,74,68,1,3
687,84,27,4,2
688,77,85,1,2
689,82,42,1,1
690,96,48,3,4
691,82,77,2,1
692,99,88,3,0
693,12,99,3,2
694,65,83,3,3
695,27,29,0,4
696,91,83,4,4
697,3,94,2,3
698,0,80,2,1
699,74,22,1,1
700,37,75,1,2
701,10,43,3,1
702,75,89,4,5
703,30,62,5,4
704,65,34,4,2
705,19,98,3,0
706,65,14,5,5
707,33,92,4,0
708,86,18,2,2
709,70,57,1,0
710,75,25,1,2
711,92,95,4,2
712,4,91,3,5
713,56,55,2,0
714,44,50,3,3
715,77,25,0,0
716,60,73,2,1
717,18,97,3,1
718,89,41,3,0
719,9,66,0,0
720,47,48,5,0
721,37,45,0,3
722,97,64,2,1
723,76,8,5,5
724,94,14,4,4
725,19,67,1,3
726,95,96,3,1
727,69,85,5,5
728,5,89,4,4
729,64,66,3,0
730,54,9,3,5
731,56,14,5,1
732,1,43,0,2
733,5,84,3,4
734,1,41,1,5
735,45,48,5,0
736,23,89,5,1
737,91,37,0,0
738,21,80,3,3
739,14,10,4,2
740,82,73,1,1
741,30,62,3,3
742,49,27,5,5
743,15,43,1,1
744,75,82,1,3
745,36,71,0,5
746,21,21,2,4
747,43,88,2,5
748,64,94,3,5
749,85,46,4,0
750,12,81,2,1
751,27,86,2,5
752,14,14,2,2
753,0,74,5,2
754,33,62,4,3
755,33,10,2,4
756,20,95,5,3
757,54,98,3,4
758,46,92,5,3
759,21,23,1,2
760,46,86,1,4
761,39,81,3,3
762,42,45,4,2
763,100,90,5,4
764,64,28,4,1
765,94,54,5,4
766,16,46,3,4
767,8,75,4,3
768,48,81,0,1
769,3,1,4,4
770,57,20,1,0
771,32,45,1,4
772,37,16,4,0
773,44,70,1,1
774,16,24,5,0
775,35,0,1,0
776,55,0,1,2
777,86,18,5,3
778,87,100,4,3
779,18,65,2,1
780,37,36,1,2
781,98,50,4,0
782,60,9,0,4
783,70,99,4,0
784,47,98,0,0
785,60,28,2,5
786,91,88,2,1
787,51,20,4,5
788,39,65,4,4
789,48,71,0,4
790,94,59,0,3
791,74,65,5,4
792,52,97,1,1
793,40,90,5,5
794,53,46,2,2
795,74,83,4,0
796,23,0,2,4
797,65,53,0,3
798,79,42,4,0
799,30,91,1,5
800,13,79,5,5
801,93,99,5,2
802,17,11,3,1
803,46,57,5,3
804,8,56,5,3
805,27,55,5,4
806,49,67,5,3
807,20,24,1,4
808,47,5,5,1
809,32,26,3,4
810,47,31,4,0
811,27,39,5,1
812,52,13,0,5
813,68,58,3,5
814,52,40,5,4
815,69,97,2,0
816,83,41,5,1
817,98,76,4,4
818,5,9,5,4
819,80,58,3,0
820,52,35,4,4
821,87,52,1,2
822,70,60,2,5
823,96,50,1,2
824,2,8,5,3
825,42,17,4,5
826,9,79,1,1
827,12,56,1,3
828,66,78,0,1
829,33,72,0,5
830,8,17,5,4
831,8,39,2,1
832,27,57,0,0
833,38,50,0,4
834,34,94,2,5
835,69,26,0,0
836,1,28,2,3
837,35,83,3,0
838,31,65,4,2
839,39,39,2,1
840,45,45,0,3
841,54,49,1,3
842,94,1,5,3
843,8,31,2,3
844,29,67,4,2
845,46,3,2,2
846,73,23,2,1
847,51,37,5,2
848,21,83,5,0
849,82,39,3,1
850,85,33,0,0
851,65,85,3,3
852,94,42,0,1
853,38,6,3,0
854,1,55,1,1
855,48,71,4,0
856,27,31,4,3
857,36,80,5,1
858,50,4,0,5
859,27,94,4,0
860,55,31,0,2
861,87,75,3,5
862,51,28,0,4
863,88,43,3,0
864,42,29,5,2
865,72,26,2,4
866,56,85,2,0
867,16,2,0,0
868,51,63,5,2
869,76,91,5,4
870,14,63,0,1
871,38,34,5,0
872,83,17,5,3
873,31,51,5,5
874,45,35,1,3
875,11,84,0,3
876,39,85,1,0
877,20,87,0,1
878,97,2,2,5
879,72,74,0,4
880,64,69,2,3
881,31,56,4,5
882,86,70,2,1
883,100,62,3,5
884,49,13,5,0
885,31,55,0,5
886,95,33,0,0
887,48,29,2,5
888,45,36,4,0
889,60,22,3,1
890,95,3,1,3
891,39,9,5,5
892,100,65,3,4
893,43,55,5,2
894,24,44,2,2
895,11,83,4,1
896,41,97,4,0
897,18,51,1,1
898,7,24,4,4
899,1,26,2,4
900,58,76,4,1
901,46,58,2,5
902,37,8,0,0
903,21,61,4,5
904,16,31,5,5
905,9,80,2,3
906,29,35,3,1
907,8,21,5,5
908,50,11,3,5
909,78,81,2,1
910,55,74,1,0
911,7,41,5,3
912,70,47,3,3
913,53,94,2,1
914,100,93,0,1
915,86,50,1,0
916,100,36,5,3
917,63,14,1,3
918,23,12,2,4
919,40,81,4,2
920,98,87,5,3
921,67,27,5,0
922,24,87,0,3
923,18,60,0,4
924,42,7,0,3
925,96,93,2,2
926,95,26,1,1
927,6,56,0,0
928,27,32,5,2
929,86,98,0,3
930,31,48,3,1
931,18,58,4,2
932,31,90,1,4
933,12,57,0,0
934,7,53,0,5
935,95,75,1,4
936,29,85,0,0
937,29,19,3,0
938,79,13,2,4
939,3,8,0,4
940,70,40,3,5
941,86,20,2,1
942,59,12,0,4
943,16,85,0,3
944,5,8,5,5
945,32,18,0,0
946,17,76,0,5
947,11,3,5,2
948,7,55,4,3
949,6,60,0,5
950,3,66,0,2
951,97,29,5,5
952,59,33,4,3
953,12,98,2,4
954,96,71,3,2
955,31,41,0,2
956,43,60,5,4
957,33,53,1,1
958,1,11,5,4
959,22,84,2,0
960,31,74,3,1
961,14,12,5,5
962,48,41,5,5
963,60,11,0,3
964,90,52,5,1
965,0,84,5,3
966,51,68,1,2
967,13,89,5,0
968,64,65,1,5
969,57,83,0,1
970,85,10,2,0
971,8,44,2,4
972,7,9,0,0
973,31,16,2,1
974,83,52,3,0
975,97,6,2,2
976,66,7,4,2
977,84,75,1,0
978,20,67,0,2
979,51,57,2,0
980,90,71,3,4
981,92,37,0,3
982,23,58,1,3
983,29,9,4,0
984,9,31,2,5
985,99,41,3,1
986,39,98,2,4
987,21,39,0,1
988,3,77,1,4
989,37,41,5,3
990,44,71,1,5
991,56,81,4,5
992,1,87,4,5
993,6,74,0,1
994,74,30,5,5
995,77,62,3,3
996,11,81,0,0
997,71,72,3,1
998,99,89,2,4
999,2,37,0,2
1000,43,31,4,4
1001,99,68,0,5
1002,17,72,2,4
1003,80,52,1,4
1004,0,91,1,2
1005,58,83,1,1
1006,100,60,3,1
1007,67,89,1,5
1008,49,39,2,5
1009,6,48,2,2
1010,93,35,1,1
1011,77,90,3,5
1012,47,75,3,3
1013,20,5,5,5
1014,22,7,5,1
1015,26,43,2,0
1016,22,3,1,0
1017,76,80,4,3
1018,36,73,5,5
1019,55,40,0,5
1020,18,90,4,4
1021,49,19,2,2
1022,96,81,4,5
1023,23,52,3,0
1024,64,50,5,4
1025,94,100,2,2
1026,70,7,2,4
1027,34,84,5,1
1028,15,78,1,1
1029,69,64,5,5
1030,98,96,5,0
1031,38,47,2,1
1032,65,63,5,2
1033,85,84,1,4
1034,34,29,1,5
1035,1,95,1,2
1036,0,71,3,4
1037,82,11,2,5
1038,24,16,1,4
1039,100,12,0,1
1040,49,62,0,5
1041,94,23,1,4
1042,84,69,4,3
1043,96,16,2,1
1044,55,18,4,2
1045,100,71,3,1
1046,93,61,0,5
1047,11,38,5,0
1048,69,23,0,1
1049,11,21,0,2
1050,97,64,4,4
1051,93,18,4,1
1052,23,12,3,0
1053,57,35,0,5
1054,53,89,3,5
1055,4,47,1,1
1056,63,19,5,1
1057,67,6,4,1
1058,32,20,0,2
1059,48,12,2,3
1060,5,16,3,5
1061,84,25,3,1
1062,73,79,5,5
1063,66,83,2,4
1064,65,92,1,4
1065,18,66,4,5
1066,24,92,2,4
1067,16,84,3,4
1068,69,30,0,0
1069,44,85,5,0
1070,79,92,3,0
1071,13,3,5,1
1072,16,55,1,5
1073,28,63,2,2
1074,8,98,1,3
1075,98,49,0,0
1076,62,25,0,1
1077,49,5,3,1
1078,24,19,4,5
1079,30,38,4,4
1080,15,4,0,2
1081,66,89,2,4
1082,40,45,0,2
1083,12,90,2,4
1084,95,85,5,2
1085,22,44,1,5
1086,51,81,4,3
1087,45,44,5,4
1088,24,57,1,1
1089,41,75,2,3
1090,74,44,2,1
1091,90,34,4,5
1092,48,61,2,5
1093,91,7,1,2
1094,28,5,2,4
1095,79,18,2,5
1096,12,3,0,2
1097,14,58,1,3
1098,3,39,4,0
1099,34,99,4,3
1100,99,37,5,3
1101,32,100,3,4
1102,48,55,0,3
1103,4,25,2,4
1104,8,39,0,1
1105,79,4,3,5
1106,79,42,4,3
1107,37,49,0,5
1108,66,21,2,5
1109,1,85,4,0
1110,19,59,3,1
1111,95,86,5,2
1112,96,100,3,4
1113,49,72,2,5
1114,34,99,0,0
1115,23,97,2,5
1116,29,44,3,0
1117,95,93,5,3
1118,97,99,2,4
1119,34,70,4,4
1120,37,22,4,3
1121,91,62,4,3
1122,56,59,3,3
1123,53,52,5,3
1124,14,29,3,2
1125,53,5,3,2
1126,76,79,2,3
1127,15,87,1,3
1128,99,68,2,5
1129,22,30,5,5
1130,35,89,3,0
1131,81,19,3,1
1132,47,0,2,4
1133,7,16,2,4
1134,49,46,2,3
1135,56,11,1,5
1136,14,25,0,2
1137,91,28,3,5
1138,29,42,1,1
1139,57,31,2,0
1140,84,4,1,5
1141,7,3,3,3
1142,5,76,4,1
1143,94,61,1,0
1144,95,10,4,2
1145,7,70,3,1
1146,32,83,1,4
1147,78,82,2,0
1148,43,40,1,3
1149,63,30,5,5
1150,13,69,1,5
1151,26,3,3,4
1152,9,46,3,1
1153,65,31,1,3
1154,26,51,5,5
1155,3,71,5,1
1156,3,2,1,3
1157,87,53,4,1
1158,22,3,1,5
1159,61,75,5,3
1160,0,6,4,1
1161,33,80,4,2
1162,18,7,3,3
1163,11,81,2,4
1164,90,17,3,2
1165,88,37,0,0
1166,39,63,2,0
1167,61,87,2,5
1168,41,62,4,2
1169,34,79,1,0
1170,2,76,3,5
1171,91,95,5,4
1172,29,22,4,5
1173,87,89,5,0
1174,36,55,0,4
1175,26,99,4,2
1176,6,95,0,4
1177,45,96,3,2
1178,4,17,0,1
1179,95,78,0,0
1180,81,49,4,4
1181,46,67,4,4
1182,99,66,3,2
1183,41,12,1,2
1184,60,61,4,4
1185,24,75,5,0
1186,1,60,4,4
1187,54,63,3,2
1188,1,3,1,0
1189,84,9,5,3
1190,52,92,2,1
1191,60,49,5,0
1192,57,64,1,1
1193,0,20,1,4
1194,54,30,3,3
1195,33,92,3,2
1196,58,34,2,2
1197,81,71,0,5
1198,0,65,0,2
1199,69,7,2,2
1200,42,98,0,1
1201,21,4,0,2
1202,56,47,5,0
1203,5,55,4,3
1204,80,92,3,4
1205,63,92,5,5
1206,73,40,1,0
1207,64,23,1,0
1208,67,100,1,5
1209,96,56,2,5
1210,8,70,2,3
1211,78,37,4,5
1212,6,80,3,3
1213,42,63,3,0
1214,87,22,0,0
1215,72,83,2,5
1216,72,8,5,1
1217,83,59,0,0
1218,9,28,3,1
1219,73,97,0,5
1220,35,84,0,4
1221,22,26,0,0
1222,72,3,0,1
1223,66,40,5,1
1224,23,97,5,4
1225,86,3,3,1
1226,23,19,1,2
1227,58,95,1,1
1228,68,60,3,5
1229,54,15,3,0
1230,74,36,4,1
1231,48,14,0,2
1232,28,23,0,5
1233,1,35,3,1
1234,42,37,5,0
1235,78,40,2,5
1236,98,99,2,1
1237,10,6,2,2
1238,63,69,1,1
1239,21,34,1,0
1240,61,1,1,4
1241,45,21,5,5
1242,7,2,4,0
1243,13,97,1,5
1244,17,41,1,2
1245,39,80,2,5
1246,88,43,4,2
1247,62,20,1,5
1248,33,85,5,3
1249,34,7,3,0
1250,46,42,2,2
1251,75,47,5,4
1252,2,49,0,3
1253,38,95,1,5
1254,99,79,4,4
1255,54,46,1,1
1256,61,54,4,5
1257,90,100,3,4
1258,39,47,2,3
1259,45,59,1,5
1260,46,88,2,4
1261,21,23,4,0
1262,74,29,3,0
1263,13,43,4,4
1264,31,52,2,0
1265,20,33,5,2
1266,99,98,1,0
1267,37,85,5,5
1268,39,51,1,5
1269,97,89,4,5
1270,58,23,1,0
1271,99,78,1,1
1272,100,46,2,0
1273,2,90,4,2
1274,64,17,1,1
1275,41,29,5,5
1276,27,55,2,2
1277,62,88,4,4
1278,54,68,4,3
1279,55,32,4,5
1280,97,6,0,2
1281,85,92,5,3
1282,22,87,4,2
1283,34,77,4,0
1284,70,93,3,5
1285,24,88,2,1
1286,1,79,4,3
1287,18,14,5,5
1288,63,41,4,5
1289,24,57,3,3
1290,79,52,1,0
1291,25,80,5,2
1292,14,83,4,0
1293,17,4,2,0
1294,89,28,1,5
1295,16,88,0,2
1296,96,34,5,5
1297,50,25,5,4
1298,86,28,2,0
1299,4,57,3,3
1300,58,27,0,5
1301,6,26,5,0
1302,23,55,3,3
1303,82,22,1,0
1304,60,45,1,5
1305,9,52,0,1
1306,58,24,2,2
1307,30,0,1,4
1308,88,56,2,1
1309,49,91,1,3
1310,52,70,5,0
1311,92,57,0,3
1312,14,93,4,0
1313,2,93,5,1
1314,7,77,4,1
1315,90,26,1,5
1316,81,10,2,0
1317,76,70,0,3
1318,30,83,2,0
1319,87,15,2,5
1320,67,97,2,1
1321,65,54,0,4
1322,69,55,2,5
1323,31,7,0,4
1324,52,91,5,2
1325,42,45,4,5
1326,55,82,0,3
1327,13,37,2,0
1328,85,23,0,5
1329,97,15,5,5
1330,43,63,5,2
1331,48,35,0,1
1332,71,35,4,1
1333,10,58,1,3
1334,80,100,2,2
1335,9,32,4,0
1336,8,5,0,4
1337,100,58,4,1
1338,67,97,2,4
1339,3,91,5,5
1340,27,67,2,4
1341,98,89,4,3
1342,51,28,0,0
1343,64,57,5,5
1344,20,32,0,5
1345,27,92,5,0
1346,49,4,3,4
1347,1,100,1,4
1348,83,89,1,2
1349,39,92,4,1
1350,92,67,2,1
1351,65,52,2,4
1352,21,19,5,4
1353,24,22,4,3
1354,43,12,3,5
1355,53,85,1,3
1356,79,21,2,1
1357,37,53,1,0
1358,61,35,0,4
1359,66,29,5,3
1360,83,62,3,1
1361,36,75,1,1
1362,16,46,5,0
